,년월,연도,월,시도,사용량,인구밀도,위도,경도
862,2015-07-01,2015,7,대전광역시,760448.0,2829.0,36.339403,127.396923
863,2016-07-01,2016,7,대전광역시,801595.0,2813.0,36.339403,127.396923
864,2017-07-01,2017,7,대전광역시,826381.0,2797.0,36.339403,127.396923
865,2018-07-01,2018,7,대전광역시,824653.0,2768.0,36.339403,127.396923
866,2019-07-01,2019,7,대전광역시,786884.0,2743.0,36.339403,127.396923
867,2020-07-01,2020,7,대전광역시,799435.0,2722.0,36.339403,127.396923
868,2021-07-01,2021,7,대전광역시,862437.0,2695.0,36.339403,127.396923
869,2011-08-01,2011,8,대전광역시,816201.0,2799.0,36.339403,127.396923
870,2012-08-01,2012,8,대전광역시,835728.0,2818.0,36.339403,127.396923
871,2013-08-01,2013,8,대전광역시,848615.0,2835.0,36.339403,127.396923
872,2014-08-01,2014,8,대전광역시,798517.0,2850.0,36.339403,127.396923
873,2015-08-01,2015,8,대전광역시,851386.0,2827.0,36.339403,127.396923
874,2016-08-01,2016,8,대전광역시,907682.0,2812.0,36.339403,127.396923
875,2017-08-01,2017,8,대전광역시,895488.0,2796.0,36.339403,127.396923
876,2018-08-01,2018,8,대전광역시,979932.0,2767.0,36.339403,127.396923
877,2019-08-01,2019,8,대전광역시,898970.0,2741.0,36.339403,127.396923
878,2020-08-01,2020,8,대전광역시,851834.0,2721.0,36.339403,127.396923
879,2021-08-01,2021,8,대전광역시,965782.0,2693.0,36.339403,127.396923
880,2011-09-01,2011,9,대전광역시,749635.0,2801.0,36.339403,127.396923
881,2012-09-01,2012,9,대전광역시,748795.0,2820.0,36.339403,127.396923
882,2013-09-01,2013,9,대전광역시,757394.0,2835.0,36.339403,127.396923
883,2014-09-01,2014,9,대전광역시,734372.0,2849.0,36.339403,127.396923
884,2015-09-01,2015,9,대전광역시,769249.0,2826.0,36.339403,127.396923
885,2016-09-01,2016,9,대전광역시,792137.0,2813.0,36.339403,127.396923
886,2017-09-01,2017,9,대전광역시,787503.0,2795.0,36.339403,127.396923
887,2018-09-01,2018,9,대전광역시,816848.0,2766.0,36.339403,127.396923
888,2019-09-01,2019,9,대전광역시,826527.0,2740.0,36.339403,127.396923
889,2020-09-01,2020,9,대전광역시,873979.0,2720.0,36.339403,127.396923
890,2021-09-01,2021,9,대전광역시,830846.0,2694.0,36.339403,127.396923
891,2011-10-01,2011,10,대전광역시,673068.0,2803.0,36.339403,127.396923
892,2012-10-01,2012,10,대전광역시,664620.0,2821.0,36.339403,127.396923
893,2013-10-01,2013,10,대전광역시,686707.0,2837.0,36.339403,127.396923
894,2014-10-01,2014,10,대전광역시,699688.0,2847.0,36.339403,127.396923
895,2015-10-01,2015,10,대전광역시,691185.0,2824.0,36.339403,127.396923
896,2016-10-01,2016,10,대전광역시,696965.0,2812.0,36.339403,127.396923
897,2017-10-01,2017,10,대전광역시,680663.0,2793.0,36.339403,127.396923
898,2018-10-01,2018,10,대전광역시,694831.0,2764.0,36.339403,127.396923
899,2019-10-01,2019,10,대전광역시,728259.0,2737.0,36.339403,127.396923
900,2020-10-01,2020,10,대전광역시,729618.0,2717.0,36.339403,127.396923
901,2021-10-01,2021,10,대전광역시,754358.0,2693.0,36.339403,127.396923
902,2011-11-01,2011,11,대전광역시,698819.0,2805.0,36.339403,127.396923
903,2012-11-01,2012,11,대전광역시,721467.0,2823.0,36.339403,127.396923
904,2013-11-01,2013,11,대전광역시,715260.0,2839.0,36.339403,127.396923
905,2014-11-01,2014,11,대전광역시,724232.0,2846.0,36.339403,127.396923
906,2015-11-01,2015,11,대전광역시,704168.0,2822.0,36.339403,127.396923
907,2016-11-01,2016,11,대전광역시,717172.0,2811.0,36.339403,127.396923
908,2017-11-01,2017,11,대전광역시,730894.0,2790.0,36.339403,127.396923
909,2018-11-01,2018,11,대전광역시,727020.0,2762.0,36.339403,127.396923
910,2019-11-01,2019,11,대전광역시,722433.0,2735.0,36.339403,127.396923
911,2020-11-01,2020,11,대전광역시,713731.0,2714.0,36.339403,127.396923
912,2021-11-01,2021,11,대전광역시,753811.0,2691.0,36.339403,127.396923
913,2011-12-01,2011,12,대전광역시,762226.0,2806.0,36.339403,127.396923
914,2012-12-01,2012,12,대전광역시,808709.0,2823.0,36.339403,127.396923
915,2013-12-01,2013,12,대전광역시,792494.0,2838.0,36.339403,127.396923
916,2014-12-01,2014,12,대전광역시,810030.0,2841.0,36.339403,127.396923
917,2015-12-01,2015,12,대전광역시,773675.0,2817.0,36.339403,127.396923
918,2016-12-01,2016,12,대전광역시,788049.0,2809.0,36.339403,127.396923
919,2017-12-01,2017,12,대전광역시,835787.0,2787.0,36.339403,127.396923
920,2018-12-01,2018,12,대전광역시,800046.0,2759.0,36.339403,127.396923
921,2019-12-01,2019,12,대전광역시,800642.0,2731.0,36.339403,127.396923
922,2020-12-01,2020,12,대전광역시,819296.0,2710.0,36.339403,127.396923
923,2021-12-01,2021,12,대전광역시,814480.0,2689.0,36.339403,127.396923
924,2011-01-01,2011,1,부산광역시,1976059.0,4643.0,35.209853,129.069121
925,2012-01-01,2012,1,부산광역시,1880756.0,4609.0,35.209853,129.069121
926,2013-01-01,2013,1,부산광역시,1919106.0,4595.0,35.209853,129.069121
927,2014-01-01,2014,1,부산광역시,1817342.0,4580.0,35.209853,129.069121
928,2015-01-01,2015,1,부산광역시,1862691.0,4568.0,35.209853,129.069121
929,2016-01-01,2016,1,부산광역시,1810693.0,4562.0,35.209853,129.069121
930,2017-01-01,2017,1,부산광역시,1823489.0,4541.0,35.209853,129.069121
931,2018-01-01,2018,1,부산광역시,1966689.0,4502.0,35.209853,129.069121
932,2019-01-01,2019,1,부산광역시,1906812.0,4465.0,35.209853,129.069121
933,2020-01-01,2020,1,부산광역시,1832430.0,4430.0,35.209853,129.069121
934,2021-01-01,2021,1,부산광역시,1862280.0,4401.0,35.209853,129.069121
935,2011-02-01,2011,2,부산광역시,1837733.0,4643.0,35.209853,129.069121
936,2012-02-01,2012,2,부산광역시,1890655.0,4608.0,35.209853,129.069121
937,2013-02-01,2013,2,부산광역시,1793538.0,4596.0,35.209853,129.069121
938,2014-02-01,2014,2,부산광역시,1741473.0,4581.0,35.209853,129.069121
939,2015-02-01,2015,2,부산광역시,1736816.0,4568.0,35.209853,129.069121
940,2016-02-01,2016,2,부산광역시,1802496.0,4562.0,35.209853,129.069121
941,2017-02-01,2017,2,부산광역시,1824630.0,4539.0,35.209853,129.069121
942,2018-02-01,2018,2,부산광역시,1898871.0,4500.0,35.209853,129.069121
943,2019-02-01,2019,2,부산광역시,1753708.0,4462.0,35.209853,129.069121
944,2020-02-01,2020,2,부산광역시,1782217.0,4429.0,35.209853,129.069121
945,2021-02-01,2021,2,부산광역시,1762335.0,4399.0,35.209853,129.069121
946,2011-03-01,2011,3,부산광역시,1704632.0,4641.0,35.209853,129.069121
947,2012-03-01,2012,3,부산광역시,1794675.0,4606.0,35.209853,129.069121
948,2013-03-01,2013,3,부산광역시,1660595.0,4595.0,35.209853,129.069121
949,2014-03-01,2014,3,부산광역시,1675854.0,4578.0,35.209853,129.069121
950,2015-03-01,2015,3,부산광역시,1655945.0,4566.0,35.209853,129.069121
951,2016-03-01,2016,3,부산광역시,1717796.0,4561.0,35.209853,129.069121
952,2017-03-01,2017,3,부산광역시,1693920.0,4536.0,35.209853,129.069121
953,2018-03-01,2018,3,부산광역시,1714122.0,4497.0,35.209853,129.069121
954,2019-03-01,2019,3,부산광역시,1652037.0,4459.0,35.209853,129.069121
955,2020-03-01,2020,3,부산광역시,1670111.0,4428.0,35.209853,129.069121
956,2021-03-01,2021,3,부산광역시,1656492.0,4379.0,35.209853,129.069121
957,2011-04-01,2011,4,부산광역시,1709300.0,4639.0,35.209853,129.069121
958,2012-04-01,2012,4,부산광역시,1710623.0,4604.0,35.209853,129.069121
959,2013-04-01,2013,4,부산광역시,1666780.0,4594.0,35.209853,129.069121
960,2014-04-01,2014,4,부산광역시,1665838.0,4575.0,35.209853,129.069121
961,2015-04-01,2015,4,부산광역시,1671290.0,4565.0,35.209853,129.069121
962,2016-04-01,2016,4,부산광역시,1647106.0,4561.0,35.209853,129.069121
963,2017-04-01,2017,4,부산광역시,1696125.0,4534.0,35.209853,129.069121
964,2018-04-01,2018,4,부산광역시,1675122.0,4494.0,35.209853,129.069121
965,2019-04-01,2019,4,부산광역시,1669235.0,4456.0,35.209853,129.069121
966,2020-04-01,2020,4,부산광역시,1607069.0,4426.0,35.209853,129.069121
967,2021-04-01,2021,4,부산광역시,1654340.0,4376.0,35.209853,129.069121
968,2011-05-01,2011,5,부산광역시,1560035.0,4639.0,35.209853,129.069121
969,2012-05-01,2012,5,부산광역시,1588494.0,4602.0,35.209853,129.069121
970,2013-05-01,2013,5,부산광역시,1569179.0,4592.0,35.209853,129.069121
971,2014-05-01,2014,5,부산광역시,1552138.0,4573.0,35.209853,129.069121
972,2015-05-01,2015,5,부산광역시,1554462.0,4565.0,35.209853,129.069121
973,2016-05-01,2016,5,부산광역시,1558585.0,4559.0,35.209853,129.069121
974,2017-05-01,2017,5,부산광역시,1584172.0,4531.0,35.209853,129.069121
975,2018-05-01,2018,5,부산광역시,1594722.0,4491.0,35.209853,129.069121
976,2019-05-01,2019,5,부산광역시,1596068.0,4454.0,35.209853,129.069121
977,2020-05-01,2020,5,부산광역시,1510099.0,4424.0,35.209853,129.069121
978,2021-05-01,2021,5,부산광역시,1572221.0,4373.0,35.209853,129.069121
979,2011-06-01,2011,6,부산광역시,1613264.0,4639.0,35.209853,129.069121
980,2012-06-01,2012,6,부산광역시,1559207.0,4600.0,35.209853,129.069121
981,2013-06-01,2013,6,부산광역시,1580862.0,4590.0,35.209853,129.069121
982,2014-06-01,2014,6,부산광역시,1572826.0,4573.0,35.209853,129.069121
983,2015-06-01,2015,6,부산광역시,1579057.0,4568.0,35.209853,129.069121
984,2016-06-01,2016,6,부산광역시,1604274.0,4557.0,35.209853,129.069121
985,2017-06-01,2017,6,부산광역시,1646150.0,4528.0,35.209853,129.069121
986,2018-06-01,2018,6,부산광역시,1647154.0,4487.0,35.209853,129.069121
987,2019-06-01,2019,6,부산광역시,1633070.0,4451.0,35.209853,129.069121
988,2020-06-01,2020,6,부산광역시,1615016.0,4421.0,35.209853,129.069121
989,2021-06-01,2021,6,부산광역시,1676954.0,4369.0,35.209853,129.069121
990,2011-07-01,2011,7,부산광역시,1695590.0,4636.0,35.209853,129.069121
991,2012-07-01,2012,7,부산광역시,1671135.0,4600.0,35.209853,129.069121
992,2013-07-01,2013,7,부산광역시,1703106.0,4588.0,35.209853,129.069121
993,2014-07-01,2014,7,부산광역시,1671763.0,4571.0,35.209853,129.069121
994,2015-07-01,2015,7,부산광역시,1639718.0,4570.0,35.209853,129.069121
995,2016-07-01,2016,7,부산광역시,1717654.0,4555.0,35.209853,129.069121
996,2017-07-01,2017,7,부산광역시,1815923.0,4525.0,35.209853,129.069121
997,2018-07-01,2018,7,부산광역시,1813944.0,4484.0,35.209853,129.069121
998,2019-07-01,2019,7,부산광역시,1724989.0,4448.0,35.209853,129.069121
999,2020-07-01,2020,7,부산광역시,1701538.0,4419.0,35.209853,129.069121
1000,2021-07-01,2021,7,부산광역시,1861381.0,4365.0,35.209853,129.069121
1001,2011-08-01,2011,8,부산광역시,1793742.0,4633.0,35.209853,129.069121
1002,2012-08-01,2012,8,부산광역시,1869241.0,4599.0,35.209853,129.069121
1003,2013-08-01,2013,8,부산광역시,1861438.0,4586.0,35.209853,129.069121
1004,2014-08-01,2014,8,부산광역시,1739645.0,4571.0,35.209853,129.069121
1005,2015-08-01,2015,8,부산광역시,1802549.0,4568.0,35.209853,129.069121
1006,2016-08-01,2016,8,부산광역시,1901685.0,4554.0,35.209853,129.069121
1007,2017-08-01,2017,8,부산광역시,1979171.0,4524.0,35.209853,129.069121
1008,2018-08-01,2018,8,부산광역시,2095583.0,4481.0,35.209853,129.069121
1009,2019-08-01,2019,8,부산광역시,1966047.0,4445.0,35.209853,129.069121
1010,2020-08-01,2020,8,부산광역시,1883786.0,4416.0,35.209853,129.069121
1011,2021-08-01,2021,8,부산광역시,2037219.0,4363.0,35.209853,129.069121
1012,2011-09-01,2011,9,부산광역시,1698380.0,4630.0,35.209853,129.069121
1013,2012-09-01,2012,9,부산광역시,1731297.0,4598.0,35.209853,129.069121
1014,2013-09-01,2013,9,부산광역시,1720611.0,4586.0,35.209853,129.069121
1015,2014-09-01,2014,9,부산광역시,1644324.0,4572.0,35.209853,129.069121
1016,2015-09-01,2015,9,부산광역시,1688758.0,4567.0,35.209853,129.069121
1017,2016-09-01,2016,9,부산광역시,1741483.0,4553.0,35.209853,129.069121
1018,2017-09-01,2017,9,부산광역시,1848565.0,4523.0,35.209853,129.069121
1019,2018-09-01,2018,9,부산광역시,1841933.0,4479.0,35.209853,129.069121
1020,2019-09-01,2019,9,부산광역시,1847006.0,4443.0,35.209853,129.069121
1021,2020-09-01,2020,9,부산광역시,1944267.0,4415.0,35.209853,129.069121
1022,2021-09-01,2021,9,부산광역시,1842289.0,4362.0,35.209853,129.069121
1023,2011-10-01,2011,10,부산광역시,1596236.0,4628.0,35.209853,129.069121
1024,2012-10-01,2012,10,부산광역시,1531025.0,4597.0,35.209853,129.069121
1025,2013-10-01,2013,10,부산광역시,1565677.0,4585.0,35.209853,129.069121
1026,2014-10-01,2014,10,부산광역시,1576153.0,4579.0,35.209853,129.069121
1027,2015-10-01,2015,10,부산광역시,1548416.0,4565.0,35.209853,129.069121
1028,2016-10-01,2016,10,부산광역시,1607309.0,4550.0,35.209853,129.069121
1029,2017-10-01,2017,10,부산광역시,1569820.0,4517.0,35.209853,129.069121
1030,2018-10-01,2018,10,부산광역시,1605288.0,4476.0,35.209853,129.069121
1031,2019-10-01,2019,10,부산광역시,1676463.0,4440.0,35.209853,129.069121
1032,2020-10-01,2020,10,부산광역시,1555323.0,4412.0,35.209853,129.069121
1033,2021-10-01,2021,10,부산광역시,1680885.0,4358.0,35.209853,129.069121
1034,2011-11-01,2011,11,부산광역시,1625214.0,4627.0,35.209853,129.069121
1035,2012-11-01,2012,11,부산광역시,1647057.0,4596.0,35.209853,129.069121
1036,2013-11-01,2013,11,부산광역시,1596068.0,4584.0,35.209853,129.069121
1037,2014-11-01,2014,11,부산광역시,1593205.0,4574.0,35.209853,129.069121
1038,2015-11-01,2015,11,부산광역시,1584107.0,4564.0,35.209853,129.069121
1039,2016-11-01,2016,11,부산광역시,1626102.0,4547.0,35.209853,129.069121
1040,2017-11-01,2017,11,부산광역시,1675282.0,4512.0,35.209853,129.069121
1041,2018-11-01,2018,11,부산광역시,1639619.0,4473.0,35.209853,129.069121
1042,2019-11-01,2019,11,부산광역시,1633512.0,4437.0,35.209853,129.069121
1043,2020-11-01,2020,11,부산광역시,1623880.0,4409.0,35.209853,129.069121
1044,2021-11-01,2021,11,부산광역시,1674216.0,4355.0,35.209853,129.069121
1045,2011-12-01,2011,12,부산광역시,1751788.0,4623.0,35.209853,129.069121
1046,2012-12-01,2012,12,부산광역시,1790679.0,4595.0,35.209853,129.069121
1047,2013-12-01,2013,12,부산광역시,1727741.0,4581.0,35.209853,129.069121
1048,2014-12-01,2014,12,부산광역시,1730338.0,4570.0,35.209853,129.069121
1049,2015-12-01,2015,12,부산광역시,1678497.0,4563.0,35.209853,129.069121
1050,2016-12-01,2016,12,부산광역시,1731912.0,4543.0,35.209853,129.069121
1051,2017-12-01,2017,12,부산광역시,1850113.0,4507.0,35.209853,129.069121
1052,2018-12-01,2018,12,부산광역시,1723557.0,4469.0,35.209853,129.069121
1053,2019-12-01,2019,12,부산광역시,1743462.0,4433.0,35.209853,129.069121
1054,2020-12-01,2020,12,부산광역시,1778233.0,4405.0,35.209853,129.069121
1055,2021-12-01,2021,12,부산광역시,1787220.0,4351.0,35.209853,129.069121
1056,2011-01-01,2011,1,서울특별시,4562632.0,17046.0,37.551638,126.993243
1057,2012-01-01,2012,1,서울특별시,4349335.0,16942.0,37.551638,126.993243
1058,2013-01-01,2013,1,서울특별시,4486310.0,16851.0,37.551638,126.993243
1059,2014-01-01,2014,1,서울특별시,4155574.0,16765.0,37.551638,126.993243
1060,2015-01-01,2015,1,서울특별시,4281117.0,16701.0,37.551638,126.993243
1061,2016-01-01,2016,1,서울특별시,4151770.0,16559.0,37.551638,126.993243
1062,2017-01-01,2017,1,서울특별시,4139967.0,16414.0,37.551638,126.993243
1063,2018-01-01,2018,1,서울특별시,4477102.0,16283.0,37.551638,126.993243
1064,2019-01-01,2019,1,서울특별시,4416889.0,16142.0,37.551638,126.993243
1065,2020-01-01,2020,1,서울특별시,4197026.0,16088.0,37.551638,126.993243
1066,2021-01-01,2021,1,서울특별시,4400410.0,15963.0,37.551638,126.993243
1067,2011-02-01,2011,2,서울특별시,4264449.0,17048.0,37.551638,126.993243
1068,2012-02-01,2012,2,서울특별시,4298788.0,16944.0,37.551638,126.993243
1069,2013-02-01,2013,2,서울특별시,4189413.0,16853.0,37.551638,126.993243
1070,2014-02-01,2014,2,서울특별시,3974971.0,16767.0,37.551638,126.993243
1071,2015-02-01,2015,2,서울특별시,4023566.0,16702.0,37.551638,126.993243
1072,2016-02-01,2016,2,서울특별시,4174917.0,16552.0,37.551638,126.993243
1073,2017-02-01,2017,2,서울특별시,4166700.0,16415.0,37.551638,126.993243
1074,2018-02-01,2018,2,서울특별시,4469940.0,16273.0,37.551638,126.993243
1075,2019-02-01,2019,2,서울특별시,4127699.0,16149.0,37.551638,126.993243
1076,2020-02-01,2020,2,서울특별시,4037392.0,16094.0,37.551638,126.993243
1077,2021-02-01,2021,2,서울특별시,4134045.0,15948.0,37.551638,126.993243
1078,2011-03-01,2011,3,서울특별시,3736362.0,17037.0,37.551638,126.993243
1079,2012-03-01,2012,3,서울특별시,3837539.0,16935.0,37.551638,126.993243
1080,2013-03-01,2013,3,서울특별시,3652776.0,16846.0,37.551638,126.993243
1081,2014-03-01,2014,3,서울특별시,3547923.0,16763.0,37.551638,126.993243
1082,2015-03-01,2015,3,서울특별시,3592926.0,16695.0,37.551638,126.993243
1083,2016-03-01,2016,3,서울특별시,3729909.0,16544.0,37.551638,126.993243
1084,2017-03-01,2017,3,서울특별시,3649111.0,16408.0,37.551638,126.993243
1085,2018-03-01,2018,3,서울특별시,3657824.0,16262.0,37.551638,126.993243
1086,2019-03-01,2019,3,서울특별시,3582654.0,16149.0,37.551638,126.993243
1087,2020-03-01,2020,3,서울특별시,3657444.0,16088.0,37.551638,126.993243
1088,2021-03-01,2021,3,서울특별시,3550751.0,15865.0,37.551638,126.993243
1089,2011-04-01,2011,4,서울특별시,3682652.0,17027.0,37.551638,126.993243
1090,2012-04-01,2012,4,서울특별시,3695515.0,16927.0,37.551638,126.993243
1091,2013-04-01,2013,4,서울특별시,3638393.0,16836.0,37.551638,126.993243
1092,2014-04-01,2014,4,서울특별시,3466188.0,16755.0,37.551638,126.993243
1093,2015-04-01,2015,4,서울특별시,3512071.0,16685.0,37.551638,126.993243
1094,2016-04-01,2016,4,서울특별시,3457927.0,16533.0,37.551638,126.993243
1095,2017-04-01,2017,4,서울특별시,3470755.0,16401.0,37.551638,126.993243
1096,2018-04-01,2018,4,서울특별시,3503967.0,16248.0,37.551638,126.993243
1097,2019-04-01,2019,4,서울특별시,3591552.0,16143.0,37.551638,126.993243
1098,2020-04-01,2020,4,서울특별시,3410967.0,16077.0,37.551638,126.993243
1099,2021-04-01,2021,4,서울특별시,3449257.0,15849.0,37.551638,126.993243
1100,2011-05-01,2011,5,서울특별시,3425703.0,17017.0,37.551638,126.993243
1101,2012-05-01,2012,5,서울특별시,3483656.0,16920.0,37.551638,126.993243
1102,2013-05-01,2013,5,서울특별시,3439856.0,16829.0,37.551638,126.993243
1103,2014-05-01,2014,5,서울특별시,3305028.0,16749.0,37.551638,126.993243
1104,2015-05-01,2015,5,서울특별시,3324249.0,16675.0,37.551638,126.993243
1105,2016-05-01,2016,5,서울특별시,3340823.0,16521.0,37.551638,126.993243
1106,2017-05-01,2017,5,서울특별시,3290791.0,16395.0,37.551638,126.993243
1107,2018-05-01,2018,5,서울특별시,3366946.0,16233.0,37.551638,126.993243
1108,2019-05-01,2019,5,서울특별시,3419987.0,16135.0,37.551638,126.993243
1109,2020-05-01,2020,5,서울특별시,3295839.0,16073.0,37.551638,126.993243
1110,2021-05-01,2021,5,서울특별시,3324763.0,15827.0,37.551638,126.993243
1111,2011-06-01,2011,6,서울특별시,3713716.0,17005.0,37.551638,126.993243
1112,2012-06-01,2012,6,서울특별시,3736558.0,16912.0,37.551638,126.993243
1113,2013-06-01,2013,6,서울특별시,3706936.0,16820.0,37.551638,126.993243
1114,2014-06-01,2014,6,서울특별시,3649218.0,16742.0,37.551638,126.993243
1115,2015-06-01,2015,6,서울특별시,3637371.0,16659.0,37.551638,126.993243
1116,2016-06-01,2016,6,서울특별시,3715673.0,16512.0,37.551638,126.993243
1117,2017-06-01,2017,6,서울특별시,3621612.0,16387.0,37.551638,126.993243
1118,2018-06-01,2018,6,서울특별시,3686242.0,16221.0,37.551638,126.993243
1119,2019-06-01,2019,6,서울특별시,3676047.0,16127.0,37.551638,126.993243
1120,2020-06-01,2020,6,서울특별시,3730294.0,16067.0,37.551638,126.993243
1121,2021-06-01,2021,6,서울특별시,3701621.0,15811.0,37.551638,126.993243
1122,2011-07-01,2011,7,서울특별시,4049595.0,16995.0,37.551638,126.993243
1123,2012-07-01,2012,7,서울특별시,4075847.0,16905.0,37.551638,126.993243
1124,2013-07-01,2013,7,서울특별시,4099931.0,16813.0,37.551638,126.993243
1125,2014-07-01,2014,7,서울특별시,4072242.0,16737.0,37.551638,126.993243
1126,2015-07-01,2015,7,서울특별시,3982172.0,16647.0,37.551638,126.993243
1127,2016-07-01,2016,7,서울특별시,4101888.0,16498.0,37.551638,126.993243
1128,2017-07-01,2017,7,서울특별시,4273771.0,16377.0,37.551638,126.993243
1129,2018-07-01,2018,7,서울특별시,4260544.0,16209.0,37.551638,126.993243
1130,2019-07-01,2019,7,서울특별시,4146986.0,16118.0,37.551638,126.993243
1131,2020-07-01,2020,7,서울특별시,4074026.0,16058.0,37.551638,126.993243
1132,2021-07-01,2021,7,서울특별시,4406553.0,15798.0,37.551638,126.993243
1133,2011-08-01,2011,8,서울특별시,4433093.0,16987.0,37.551638,126.993243
1134,2012-08-01,2012,8,서울특별시,4687134.0,16897.0,37.551638,126.993243
1135,2013-08-01,2013,8,서울특별시,4534870.0,16808.0,37.551638,126.993243
1136,2014-08-01,2014,8,서울특별시,4260833.0,16734.0,37.551638,126.993243
1137,2015-08-01,2015,8,서울특별시,4471860.0,16633.0,37.551638,126.993243
1138,2016-08-01,2016,8,서울특별시,4852558.0,16481.0,37.551638,126.993243
1139,2017-08-01,2017,8,서울특별시,4733095.0,16367.0,37.551638,126.993243
1140,2018-08-01,2018,8,서울특별시,5394746.0,16196.0,37.551638,126.993243
1141,2019-08-01,2019,8,서울특별시,4897882.0,16107.0,37.551638,126.993243
1142,2020-08-01,2020,8,서울특별시,4438534.0,16046.0,37.551638,126.993243
1143,2021-08-01,2021,8,서울특별시,5103868.0,15785.0,37.551638,126.993243
1144,2011-09-01,2011,9,서울특별시,4149017.0,16978.0,37.551638,126.993243
1145,2012-09-01,2012,9,서울특별시,4034771.0,16891.0,37.551638,126.993243
1146,2013-09-01,2013,9,서울특별시,4064276.0,16804.0,37.551638,126.993243
1147,2014-09-01,2014,9,서울특별시,3844677.0,16731.0,37.551638,126.993243
1148,2015-09-01,2015,9,서울특별시,4006650.0,16619.0,37.551638,126.993243
1149,2016-09-01,2016,9,서울특별시,4206131.0,16469.0,37.551638,126.993243
1150,2017-09-01,2017,9,서울특별시,3998064.0,16349.0,37.551638,126.993243
1151,2018-09-01,2018,9,서울특별시,4262672.0,16186.0,37.551638,126.993243
1152,2019-09-01,2019,9,서울특별시,4305561.0,16099.0,37.551638,126.993243
1153,2020-09-01,2020,9,서울특별시,4284346.0,16031.0,37.551638,126.993243
1154,2021-09-01,2021,9,서울특별시,4145083.0,15772.0,37.551638,126.993243
1155,2011-10-01,2011,10,서울특별시,3458466.0,16968.0,37.551638,126.993243
1156,2012-10-01,2012,10,서울특별시,3387032.0,16880.0,37.551638,126.993243
1157,2013-10-01,2013,10,서울특별시,3388520.0,16796.0,37.551638,126.993243
1158,2014-10-01,2014,10,서울특별시,3396751.0,16723.0,37.551638,126.993243
1159,2015-10-01,2015,10,서울특별시,3375006.0,16603.0,37.551638,126.993243
1160,2016-10-01,2016,10,서울특별시,3436055.0,16454.0,37.551638,126.993243
1161,2017-10-01,2017,10,서울특별시,3329882.0,16335.0,37.551638,126.993243
1162,2018-10-01,2018,10,서울특별시,3320082.0,16172.0,37.551638,126.993243
1163,2019-10-01,2019,10,서울특별시,3568257.0,16093.0,37.551638,126.993243
1164,2020-10-01,2020,10,서울특별시,3313412.0,16015.0,37.551638,126.993243
1165,2021-10-01,2021,10,서울특별시,3578614.0,15756.0,37.551638,126.993243
1166,2011-11-01,2011,11,서울특별시,3527460.0,16954.0,37.551638,126.993243
1167,2012-11-01,2012,11,서울특별시,3556636.0,16869.0,37.551638,126.993243
1168,2013-11-01,2013,11,서울특별시,3462656.0,16783.0,37.551638,126.993243
1169,2014-11-01,2014,11,서울특별시,3403955.0,16714.0,37.551638,126.993243
1170,2015-11-01,2015,11,서울특별시,3395776.0,16587.0,37.551638,126.993243
1171,2016-11-01,2016,11,서울특별시,3479675.0,16435.0,37.551638,126.993243
1172,2017-11-01,2017,11,서울특별시,3488082.0,16314.0,37.551638,126.993243
1173,2018-11-01,2018,11,서울특별시,3460909.0,16155.0,37.551638,126.993243
1174,2019-11-01,2019,11,서울특별시,3481097.0,16086.0,37.551638,126.993243
1175,2020-11-01,2020,11,서울특별시,3450679.0,15999.0,37.551638,126.993243
1176,2021-11-01,2021,11,서울특별시,3537141.0,15736.0,37.551638,126.993243
1177,2011-12-01,2011,12,서울특별시,3899848.0,16941.0,37.551638,126.993243
1178,2012-12-01,2012,12,서울특별시,4091294.0,16851.0,37.551638,126.993243
1179,2013-12-01,2013,12,서울특별시,3891170.0,16766.0,37.551638,126.993243
1180,2014-12-01,2014,12,서울특별시,3941504.0,16699.0,37.551638,126.993243
1181,2015-12-01,2015,12,서울특별시,3778722.0,16565.0,37.551638,126.993243
1182,2016-12-01,2016,12,서울특별시,3845908.0,16414.0,37.551638,126.993243
1183,2017-12-01,2017,12,서울특별시,4136329.0,16293.0,37.551638,126.993243
1184,2018-12-01,2018,12,서울특별시,3949238.0,16141.0,37.551638,126.993243
1185,2019-12-01,2019,12,서울특별시,3952596.0,16081.0,37.551638,126.993243
1186,2020-12-01,2020,12,서울특별시,3897966.0,15980.0,37.551638,126.993243
1187,2021-12-01,2021,12,서울특별시,3963700.0,15718.0,37.551638,126.993243
1188,2011-01-01,2011,1,세종특별자치시,0.0,0.0,36.560326,127.258638
1189,2012-01-01,2012,1,세종특별자치시,0.0,0.0,36.560326,127.258638
1190,2013-01-01,2013,1,세종특별자치시,215974.0,244.0,36.560326,127.258638
1191,2014-01-01,2014,1,세종특별자치시,219354.0,266.0,36.560326,127.258638
1192,2015-01-01,2015,1,세종특별자치시,238758.0,347.0,36.560326,127.258638
1193,2016-01-01,2016,1,세종특별자치시,248816.0,463.0,36.560326,127.258638
1194,2017-01-01,2017,1,세종특별자치시,256178.0,526.0,36.560326,127.258638
1195,2018-01-01,2018,1,세종특별자치시,281364.0,609.0,36.560326,127.258638
1196,2019-01-01,2019,1,세종특별자치시,292025.0,681.0,36.560326,127.258638
1197,2020-01-01,2020,1,세종특별자치시,288845.0,736.0,36.560326,127.258638
1198,2021-01-01,2021,1,세종특별자치시,334176.0,769.0,36.560326,127.258638
